Date,RAT,MAT,OAT,SFS
2019-05-29 09:45:00,73.09,,,
2019-05-29 09:50:00,,,68.25,
2019-05-29 09:55:00,,,68.51,
2019-05-29 10:00:00,,,68.99,
2019-05-29 10:00:00,,72.91,,
2019-05-29 10:00:00,73.26,,,
2019-05-29 10:05:00,,,69.31,
2019-05-29 10:10:00,,,69.72,
2019-05-29 10:15:00,,,69.99,
2019-05-29 10:15:00,,73.13,,
2019-05-29 10:15:00,73.38,,,
2019-05-29 10:20:00,,,70.33,
2019-05-29 10:25:00,,,70.61,
2019-05-29 10:30:00,,,70.91,
2019-05-29 10:30:00,,73.42,,
2019-05-29 10:30:00,73.49,,,
2019-05-29 10:35:00,,,71.31,
2019-05-29 10:40:00,,,71.5,
2019-05-29 10:45:00,,,71.63,
2019-05-29 10:45:00,,73.56,,
2019-05-29 10:45:00,73.66,,,
2019-05-29 10:50:00,,,72.07,
2019-05-29 10:55:00,,,72.42,
2019-05-29 11:00:00,,,72.73,
2019-05-29 11:00:00,,73.84,,
2019-05-29 11:00:00,73.77,,,
2019-05-29 11:05:00,,,72.89,
2019-05-29 11:10:00,,,72.98,
2019-05-29 11:15:00,,,73.48,
2019-05-29 11:15:00,,73.85,,
2019-05-29 11:15:00,73.81,,,
2019-05-29 11:20:00,,,73.57,
2019-05-29 11:25:00,,,73.72,
2019-05-29 11:30:00,,,74.09,
2019-05-29 11:30:00,,73.84,,
2019-05-29 11:30:00,73.62,,,
2019-05-29 11:35:00,,,74.4,
2019-05-29 11:40:00,,,74.61,
2019-05-29 11:45:00,,,74.53,
2019-05-29 11:45:00,,73.73,,
2019-05-29 11:45:00,73.62,,,
2019-05-29 11:50:00,,,74.59,
2019-05-29 11:55:00,,,74.78,
2019-05-29 12:00:00,,,75.21,
2019-05-29 12:00:00,,73.84,,
2019-05-29 12:00:00,73.62,,,
2019-05-29 12:05:00,,,75.49,
2019-05-29 12:10:00,,,75.68,
2019-05-29 12:15:00,,,76.14,
2019-05-29 12:15:00,,73.84,,
2019-05-29 12:15:00,73.56,,,
2019-05-29 12:20:00,,,76.2,
2019-05-29 12:25:00,,,76.35,
2019-05-29 12:30:00,,,76.22,
2019-05-29 12:30:00,,73.96,,
2019-05-29 12:30:00,73.85,,,
2019-05-29 12:35:00,,,76.33,
2019-05-29 12:40:00,,,76.67,
2019-05-29 12:45:00,,,76.84,
2019-05-29 12:45:00,,74.09,,
2019-05-29 12:45:00,73.77,,,
2019-05-29 12:50:00,,,76.98,
2019-05-29 12:55:00,,,77.32,
2019-05-29 13:00:00,,,77.31,
2019-05-29 13:00:00,,73.96,,
2019-05-29 13:00:00,73.7,,,
2019-05-29 13:05:00,,,77.33,
2019-05-29 13:10:00,,,77.55,
2019-05-29 13:15:00,,,77.37,
2019-05-29 13:15:00,,73.91,,
2019-05-29 13:15:00,73.54,,,
2019-05-29 13:20:00,,,77.6,
2019-05-29 13:25:00,,,77.7,
2019-05-29 13:30:00,,,77.8,
2019-05-29 13:30:00,,73.91,,
2019-05-29 13:30:00,73.56,,,
2019-05-29 13:35:00,,,78.07,
2019-05-29 13:40:00,,,78.25,
2019-05-29 13:45:00,,,78.31,
2019-05-29 13:45:00,,73.91,,
2019-05-29 13:45:00,73.5,,,
2019-05-29 13:50:00,,,78.49,
2019-05-29 13:55:00,,,78.48,
2019-05-29 14:00:00,,,78.84,
2019-05-29 14:00:00,,74.15,,
2019-05-29 14:00:00,73.74,,,
2019-05-29 14:05:00,,,79.05,
2019-05-29 14:10:00,,,79.19,
2019-05-29 14:15:00,,,79.2,
2019-05-29 14:15:00,,74.13,,
2019-05-29 14:15:00,73.79,,,
2019-05-29 14:20:00,,,79.43,
2019-05-29 14:25:00,,,79.51,
2019-05-29 14:30:00,,,79.88,
2019-05-29 14:30:00,,74.44,,
2019-05-29 14:30:00,73.96,,,
2019-05-29 14:35:00,,,80.0,
2019-05-29 14:40:00,,,80.15,
2019-05-29 14:45:00,,,80.11,
2019-05-29 14:45:00,,74.44,,
2019-05-29 14:45:00,74.02,,,
2019-05-29 14:50:00,,,79.85,
2019-05-29 14:55:00,,,80.23,
2019-05-29 15:00:00,,,80.6,
2019-05-29 15:00:00,,74.66,,
2019-05-29 15:00:00,74.14,,,
2019-05-29 15:05:00,,,80.77,
2019-05-29 15:10:00,,,80.84,
2019-05-29 15:15:00,,,80.79,
2019-05-29 15:15:00,,74.61,,
2019-05-29 15:15:00,74.13,,,
2019-05-29 15:20:00,,,81.16,
2019-05-29 15:25:00,,,81.26,
2019-05-29 15:30:00,,,81.03,
2019-05-29 15:30:00,,74.63,,
2019-05-29 15:30:00,74.19,,,
2019-05-29 15:35:00,,,80.97,
2019-05-29 15:40:00,,,80.98,
2019-05-29 15:45:00,,,80.87,
2019-05-29 15:45:00,,74.61,,
2019-05-29 15:45:00,74.24,,,
2019-05-29 15:50:00,,,80.91,
2019-05-29 15:55:00,,,80.68,
2019-05-29 16:00:00,,,80.96,
2019-05-29 16:00:00,,74.61,,
2019-05-29 16:00:00,74.27,,,
2019-05-29 16:05:00,,,81.11,
2019-05-29 16:10:00,,,81.31,
2019-05-29 16:15:00,,,81.65,
2019-05-29 16:15:00,,74.6,,
2019-05-29 16:15:00,74.13,,,
2019-05-29 16:20:00,,,81.86,
2019-05-29 16:25:00,,,81.75,
2019-05-29 16:30:00,,,81.72,
2019-05-29 16:30:00,,74.67,,
2019-05-29 16:30:00,74.27,,,
2019-05-29 16:35:00,,,81.99,
2019-05-29 16:40:00,,,81.99,
2019-05-29 16:45:00,,,81.68,
2019-05-29 16:45:00,,74.96,,
2019-05-29 16:45:00,74.64,,,
2019-05-29 16:50:00,,,81.8,
2019-05-29 16:55:00,,,81.9,
2019-05-29 17:00:00,,,82.13,
2019-05-29 17:00:00,,75.19,,
2019-05-29 17:00:00,74.86,,,
2019-05-29 17:05:00,,,81.87,
2019-05-29 17:10:00,,,81.82,
2019-05-29 17:15:00,,,82.14,
2019-05-29 17:15:00,,75.33,,
2019-05-29 17:15:00,74.85,,,
2019-05-29 17:20:00,,,81.87,
2019-05-29 17:25:00,,,81.68,
2019-05-29 17:30:00,,,81.52,
2019-05-29 17:30:00,,75.31,,
2019-05-29 17:30:00,74.88,,,
2019-05-29 17:35:00,,,81.61,
2019-05-29 17:40:00,,,81.58,
2019-05-29 17:45:00,,,81.43,
2019-05-29 17:45:00,,75.24,,
2019-05-29 17:45:00,74.92,,,
2019-05-29 17:50:00,,,82.83,
2019-05-29 17:55:00,,,84.37,
2019-05-29 18:00:00,,,85.24,
2019-05-29 18:00:00,,75.33,,
2019-05-29 18:00:00,75.02,,,
2019-05-29 18:05:00,,,85.29,
2019-05-29 18:10:00,,,85.45,
2019-05-29 18:15:00,,,85.45,
2019-05-29 18:15:00,,75.4,,
2019-05-29 18:15:00,75.09,,,
2019-05-29 18:20:00,,,85.77,
2019-05-29 18:25:00,,,85.57,
2019-05-29 18:30:00,,,85.33,
2019-05-29 18:30:00,,75.39,,
2019-05-29 18:30:00,75.19,,,
2019-05-29 18:35:00,,,85.72,
2019-05-29 18:40:00,,,85.3,
2019-05-29 18:45:00,,,85.01,
2019-05-29 18:45:00,,75.31,,
2019-05-29 18:45:00,75.13,,,
2019-05-29 18:50:00,,,84.9,
2019-05-29 18:55:00,,,85.64,
2019-05-29 19:00:00,,,85.49,
2019-05-29 19:00:00,,75.3,,
2019-05-29 19:00:00,75.09,,,
2019-05-29 19:05:00,,,85.78,
2019-05-29 19:10:00,,,85.6,
2019-05-29 19:15:00,,,85.54,
2019-05-29 19:15:00,,75.22,,
2019-05-29 19:15:00,75.01,,,
2019-05-29 19:20:00,,,85.78,
2019-05-29 19:25:00,,,85.38,
2019-05-29 19:30:00,,,84.91,
2019-05-29 19:30:00,,75.14,,
2019-05-29 19:30:00,74.96,,,
2019-05-29 19:35:00,,,84.21,
2019-05-29 19:40:00,,,84.22,
2019-05-29 19:45:00,,,84.36,
2019-05-29 19:45:00,,74.96,,
2019-05-29 19:45:00,75.02,,,
2019-05-29 19:50:00,,,84.7,
2019-05-29 19:55:00,,,84.45,
2019-05-29 20:00:00,,,83.95,
2019-05-29 20:00:00,,74.79,,
2019-05-29 20:00:00,74.8,,,
2019-05-29 20:05:00,,,83.7,
2019-05-29 20:10:00,,,83.55,
2019-05-29 20:15:00,,,83.07,
2019-05-29 20:15:00,,74.61,,
2019-05-29 20:15:00,74.79,,,
2019-05-29 20:20:00,,,82.5,
2019-05-29 20:25:00,,,81.67,
2019-05-29 20:30:00,,,80.77,
2019-05-29 20:30:00,,74.45,,
2019-05-29 20:30:00,74.7,,,
2019-05-29 20:35:00,,,79.78,
2019-05-29 20:40:00,,,78.85,
2019-05-29 20:45:00,,,78.15,
2019-05-29 20:45:00,,74.4,,
2019-05-29 20:45:00,74.64,,,
2019-05-29 20:50:00,,,77.46,
2019-05-29 20:55:00,,,76.88,
2019-05-29 21:00:00,,,76.44,
2019-05-29 21:00:00,,74.27,,
2019-05-29 21:00:00,74.67,,,
2019-05-29 21:00:00,,,,Off
2019-05-29 21:05:00,,,76.15,
2019-05-29 21:10:00,,,75.7,
2019-05-29 21:15:00,,,75.02,
2019-05-29 21:15:00,,73.62,,
2019-05-29 21:15:00,74.44,,,
2019-05-29 21:20:00,,,74.44,
2019-05-29 21:25:00,,,74.2,
2019-05-29 21:30:00,,,73.82,
2019-05-29 21:30:00,,72.67,,
2019-05-29 21:30:00,74.32,,,
2019-05-29 21:35:00,,,73.44,
2019-05-29 21:40:00,,,72.85,
2019-05-29 21:45:00,,,72.31,
2019-05-29 21:45:00,,71.44,,
2019-05-29 21:45:00,73.9,,,
2019-05-29 21:50:00,,,71.94,
2019-05-29 21:55:00,,,71.65,
2019-05-29 22:00:00,,,71.44,
2019-05-29 22:00:00,,71.04,,
2019-05-29 22:00:00,74.02,,,
2019-05-29 22:05:00,,,71.26,
2019-05-29 22:10:00,,,71.05,
2019-05-29 22:15:00,,,70.98,
2019-05-29 22:15:00,,71.14,,
2019-05-29 22:15:00,74.32,,,
2019-05-29 22:20:00,,,70.78,
2019-05-29 22:25:00,,,70.49,
2019-05-29 22:30:00,,,70.2,
2019-05-29 22:30:00,,71.32,,
2019-05-29 22:30:00,74.4,,,
2019-05-29 22:35:00,,,70.02,
2019-05-29 22:40:00,,,69.74,
2019-05-29 22:45:00,,,69.55,
2019-05-29 22:45:00,,71.29,,
2019-05-29 22:45:00,74.27,,,
2019-05-29 22:50:00,,,69.42,
2019-05-29 22:55:00,,,69.15,
2019-05-29 23:00:00,,,68.82,
2019-05-29 23:00:00,,71.08,,
2019-05-29 23:00:00,74.11,,,
2019-05-29 23:05:00,,,68.82,
2019-05-29 23:10:00,,,68.78,
2019-05-29 23:15:00,,,68.67,
2019-05-29 23:15:00,,71.32,,
2019-05-29 23:15:00,73.96,,,
2019-05-29 23:20:00,,,68.59,
2019-05-29 23:25:00,,,68.31,
2019-05-29 23:30:00,,,68.13,
2019-05-29 23:30:00,,71.33,,
2019-05-29 23:30:00,73.84,,,
2019-05-29 23:35:00,,,67.93,
2019-05-29 23:40:00,,,67.74,
2019-05-29 23:45:00,,,67.36,
2019-05-29 23:45:00,,71.33,,
2019-05-29 23:45:00,73.75,,,
2019-05-29 23:50:00,,,67.18,
2019-05-29 23:55:00,,,66.97,
2019-05-30 00:00:00,,,66.65,
2019-05-30 00:00:00,,71.5,,
2019-05-30 00:00:00,73.62,,,
2019-05-30 00:05:00,,,66.49,
2019-05-30 00:10:00,,,66.2,
2019-05-30 00:15:00,,,65.95,
2019-05-30 00:15:00,,71.61,,
2019-05-30 00:15:00,73.57,,,
2019-05-30 00:20:00,,,65.53,
2019-05-30 00:25:00,,,65.28,
2019-05-30 00:30:00,,,65.05,
2019-05-30 00:30:00,,71.6,,
2019-05-30 00:30:00,73.4,,,
2019-05-30 00:35:00,,,64.73,
2019-05-30 00:40:00,,,64.55,
2019-05-30 00:45:00,,,64.38,
2019-05-30 00:45:00,,71.6,,
2019-05-30 00:45:00,73.38,,,
2019-05-30 00:50:00,,,64.09,
2019-05-30 00:55:00,,,63.82,
2019-05-30 01:00:00,,,63.65,
2019-05-30 01:00:00,,71.3,,
2019-05-30 01:00:00,73.26,,,
2019-05-30 01:05:00,,,63.53,
2019-05-30 01:10:00,,,63.47,
2019-05-30 01:15:00,,,63.37,
2019-05-30 01:15:00,,71.08,,
2019-05-30 01:15:00,73.26,,,
2019-05-30 01:20:00,,,63.25,
2019-05-30 01:25:00,,,63.02,
2019-05-30 01:30:00,,,62.78,
2019-05-30 01:30:00,,70.68,,
2019-05-30 01:30:00,73.25,,,
2019-05-30 01:35:00,,,62.55,
2019-05-30 01:40:00,,,62.22,
2019-05-30 01:45:00,,,61.99,
2019-05-30 01:45:00,,70.37,,
2019-05-30 01:45:00,73.16,,,
2019-05-30 01:50:00,,,61.51,
2019-05-30 01:55:00,,,61.05,
2019-05-30 02:00:00,,,60.6,
2019-05-30 02:00:00,,70.32,,
2019-05-30 02:00:00,73.05,,,
2019-05-30 02:05:00,,,60.45,
2019-05-30 02:10:00,,,60.24,
2019-05-30 02:15:00,,,59.88,
2019-05-30 02:15:00,,70.38,,
2019-05-30 02:15:00,72.93,,,
2019-05-30 02:20:00,,,59.51,
2019-05-30 02:25:00,,,59.27,
2019-05-30 02:30:00,,,59.02,
2019-05-30 02:30:00,,69.49,,
2019-05-30 02:30:00,73.03,,,
2019-05-30 02:35:00,,,58.98,
2019-05-30 02:40:00,,,58.91,
2019-05-30 02:45:00,,,58.88,
2019-05-30 02:45:00,,69.13,,
2019-05-30 02:45:00,72.97,,,
2019-05-30 02:50:00,,,58.96,
2019-05-30 02:55:00,,,58.78,
2019-05-30 03:00:00,,,58.55,
2019-05-30 03:00:00,,69.09,,
2019-05-30 03:00:00,72.87,,,
2019-05-30 03:05:00,,,58.22,
2019-05-30 03:10:00,,,57.99,
2019-05-30 03:15:00,,,57.83,
2019-05-30 03:15:00,,68.96,,
2019-05-30 03:15:00,72.73,,,
2019-05-30 03:20:00,,,57.68,
2019-05-30 03:25:00,,,57.48,
2019-05-30 03:30:00,,,57.25,
2019-05-30 03:30:00,,68.78,,
2019-05-30 03:30:00,72.54,,,
2019-05-30 03:35:00,,,57.0,
2019-05-30 03:40:00,,,56.82,
2019-05-30 03:45:00,,,56.69,
2019-05-30 03:45:00,,68.43,,
2019-05-30 03:45:00,72.32,,,
2019-05-30 03:50:00,,,56.6,
2019-05-30 03:55:00,,,56.64,
2019-05-30 04:00:00,,,56.81,
2019-05-30 04:00:00,,68.07,,
2019-05-30 04:00:00,72.14,,,
2019-05-30 04:05:00,,,56.6,
2019-05-30 04:10:00,,,56.35,
2019-05-30 04:15:00,,,56.23,
2019-05-30 04:15:00,,67.72,,
2019-05-30 04:15:00,72.02,,,
2019-05-30 04:20:00,,,56.26,
2019-05-30 04:25:00,,,56.29,
2019-05-30 04:30:00,,,56.38,
2019-05-30 04:30:00,,67.63,,
2019-05-30 04:30:00,71.79,,,
2019-05-30 04:30:00,,,,On
2019-05-30 04:35:00,,,56.3,
2019-05-30 04:40:00,,,56.1,
2019-05-30 04:45:00,,,55.61,
2019-05-30 04:45:00,,70.9,,
2019-05-30 04:45:00,72.36,,,
2019-05-30 04:50:00,,,55.35,
2019-05-30 04:55:00,,,54.99,
2019-05-30 05:00:00,,,54.88,
2019-05-30 05:00:00,,70.86,,
2019-05-30 05:00:00,72.31,,,
2019-05-30 05:05:00,,,54.84,
2019-05-30 05:10:00,,,54.83,
2019-05-30 05:15:00,,,54.76,
2019-05-30 05:15:00,,70.2,,
2019-05-30 05:15:00,72.17,,,
2019-05-30 05:20:00,,,54.81,
2019-05-30 05:25:00,,,54.82,
2019-05-30 05:30:00,,,54.74,
2019-05-30 05:30:00,,69.97,,
2019-05-30 05:30:00,72.25,,,
2019-05-30 05:35:00,,,54.65,
2019-05-30 05:40:00,,,54.76,
2019-05-30 05:45:00,,,54.75,
2019-05-30 05:45:00,,69.94,,
2019-05-30 05:45:00,72.19,,,
2019-05-30 05:50:00,,,54.8,
2019-05-30 05:55:00,,,54.84,
2019-05-30 06:00:00,,,55.0,
2019-05-30 06:00:00,,69.95,,
2019-05-30 06:00:00,72.2,,,
2019-05-30 06:05:00,,,55.15,
2019-05-30 06:10:00,,,55.34,
2019-05-30 06:15:00,,,55.54,
2019-05-30 06:15:00,,69.95,,
2019-05-30 06:15:00,72.2,,,
2019-05-30 06:20:00,,,55.82,
2019-05-30 06:25:00,,,56.12,
2019-05-30 06:30:00,,,56.43,
2019-05-30 06:30:00,,70.08,,
2019-05-30 06:30:00,72.2,,,
2019-05-30 06:35:00,,,56.84,
2019-05-30 06:40:00,,,57.34,
2019-05-30 06:45:00,,,57.75,
2019-05-30 06:45:00,,70.2,,
2019-05-30 06:45:00,72.16,,,
2019-05-30 06:50:00,,,58.04,
2019-05-30 06:55:00,,,58.46,
2019-05-30 07:00:00,,,58.98,
2019-05-30 07:00:00,,70.2,,
2019-05-30 07:00:00,71.96,,,
2019-05-30 07:05:00,,,59.74,
2019-05-30 07:10:00,,,60.62,
2019-05-30 07:15:00,,,61.01,
2019-05-30 07:15:00,,70.19,,
2019-05-30 07:15:00,71.61,,,
2019-05-30 07:20:00,,,62.24,
2019-05-30 07:25:00,,,63.06,
2019-05-30 07:30:00,,,63.61,
2019-05-30 07:30:00,,69.49,,
2019-05-30 07:30:00,71.43,,,
2019-05-30 07:35:00,,,63.53,
2019-05-30 07:40:00,,,63.6,
2019-05-30 07:45:00,,,64.0,
2019-05-30 07:45:00,,69.55,,
2019-05-30 07:45:00,71.45,,,
2019-05-30 07:50:00,,,64.62,
2019-05-30 07:55:00,,,65.43,
2019-05-30 08:00:00,,,65.97,
2019-05-30 08:00:00,,69.73,,
2019-05-30 08:00:00,71.38,,,
2019-05-30 08:05:00,,,65.95,
2019-05-30 08:10:00,,,65.7,
2019-05-30 08:15:00,,,65.51,
2019-05-30 08:15:00,,70.57,,
2019-05-30 08:15:00,71.26,,,
2019-05-30 08:20:00,,,65.26,
2019-05-30 08:25:00,,,65.19,
2019-05-30 08:30:00,,,65.13,
2019-05-30 08:30:00,,70.62,,
2019-05-30 08:30:00,71.32,,,
2019-05-30 08:35:00,,,65.26,
2019-05-30 08:40:00,,,65.61,
2019-05-30 08:45:00,,,66.02,
2019-05-30 08:45:00,,70.63,,
2019-05-30 08:45:00,71.19,,,
2019-05-30 08:50:00,,,66.67,
2019-05-30 08:55:00,,,67.43,
2019-05-30 09:00:00,,,68.09,
2019-05-30 09:00:00,,70.96,,
2019-05-30 09:00:00,71.45,,,
2019-05-30 09:05:00,,,69.21,
2019-05-30 09:10:00,,,69.71,
2019-05-30 09:15:00,,,70.02,
2019-05-30 09:15:00,,71.32,,
2019-05-30 09:15:00,71.48,,,
2019-05-30 09:20:00,,,70.22,
2019-05-30 09:25:00,,,70.79,
2019-05-30 09:30:00,,,71.3,
2019-05-30 09:30:00,,71.34,,
2019-05-30 09:30:00,71.5,,,
2019-05-30 09:35:00,,,71.22,
2019-05-30 09:40:00,,,71.13,
2019-05-30 09:45:00,,,70.9,
2019-05-30 09:45:00,,71.34,,
2019-05-30 09:45:00,71.48,,,
2019-05-30 09:50:00,,,71.19,
2019-05-30 09:55:00,,,71.55,
2019-05-30 10:00:00,,,71.5,
2019-05-30 10:00:00,,71.34,,
2019-05-30 10:00:00,71.32,,,
2019-05-30 10:05:00,,,71.32,
2019-05-30 10:10:00,,,70.33,
2019-05-30 10:15:00,,,69.54,
2019-05-30 10:15:00,,71.04,,
2019-05-30 10:15:00,71.43,,,
2019-05-30 10:20:00,,,69.5,
2019-05-30 10:25:00,,,69.59,
2019-05-30 10:30:00,,,69.66,
2019-05-30 10:30:00,,70.96,,
2019-05-30 10:30:00,71.43,,,
2019-05-30 10:35:00,,,69.49,
2019-05-30 10:40:00,,,68.97,
2019-05-30 10:45:00,,,68.43,
2019-05-30 10:45:00,,71.07,,
2019-05-30 10:45:00,71.59,,,
2019-05-30 10:50:00,,,67.98,
2019-05-30 10:55:00,,,67.62,
2019-05-30 11:00:00,,,67.01,
2019-05-30 11:00:00,,71.06,,
2019-05-30 11:00:00,71.61,,,
2019-05-30 11:05:00,,,66.3,
2019-05-30 11:10:00,,,66.23,
2019-05-30 11:15:00,,,66.44,
2019-05-30 11:15:00,,70.9,,
2019-05-30 11:15:00,71.5,,,
2019-05-30 11:20:00,,,66.73,
2019-05-30 11:25:00,,,67.56,
2019-05-30 11:30:00,,,68.56,
2019-05-30 11:30:00,,71.15,,
2019-05-30 11:30:00,71.62,,,
2019-05-30 11:35:00,,,68.67,
2019-05-30 11:40:00,,,68.41,
2019-05-30 11:45:00,,,68.81,
2019-05-30 11:45:00,,71.19,,
2019-05-30 11:45:00,71.64,,,
2019-05-30 11:50:00,,,69.08,
2019-05-30 11:55:00,,,69.66,
2019-05-30 12:00:00,,,69.86,
2019-05-30 12:00:00,,71.32,,
2019-05-30 12:00:00,71.66,,,
2019-05-30 12:05:00,,,69.54,
2019-05-30 12:10:00,,,69.85,
2019-05-30 12:15:00,,,70.37,
2019-05-30 12:15:00,,71.32,,
2019-05-30 12:15:00,71.67,,,
2019-05-30 12:20:00,,,70.26,
2019-05-30 12:25:00,,,69.86,
2019-05-30 12:30:00,,,70.21,
2019-05-30 12:30:00,,71.66,,
2019-05-30 12:30:00,72.0,,,
2019-05-30 12:35:00,,,70.9,
2019-05-30 12:40:00,,,70.92,
2019-05-30 12:45:00,,,70.99,
2019-05-30 12:45:00,,71.67,,
2019-05-30 12:45:00,72.05,,,
2019-05-30 12:50:00,,,70.77,
2019-05-30 12:55:00,,,70.48,
2019-05-30 13:00:00,,,70.19,
2019-05-30 13:00:00,,71.85,,
2019-05-30 13:00:00,72.29,,,
2019-05-30 13:05:00,,,69.3,
2019-05-30 13:10:00,,,69.3,
2019-05-30 13:15:00,,,69.33,
2019-05-30 13:15:00,,71.85,,
2019-05-30 13:15:00,72.38,,,
2019-05-30 13:20:00,,,68.49,
2019-05-30 13:25:00,,,68.57,
2019-05-30 13:30:00,,,68.2,
2019-05-30 13:30:00,,71.96,,
2019-05-30 13:30:00,72.48,,,
2019-05-30 13:35:00,,,67.81,
2019-05-30 13:40:00,,,67.78,
2019-05-30 13:45:00,,,67.96,
2019-05-30 13:45:00,,71.88,,
2019-05-30 13:45:00,72.5,,,
2019-05-30 13:50:00,,,68.13,
2019-05-30 13:55:00,,,68.43,
2019-05-30 14:00:00,,,67.91,
2019-05-30 14:00:00,,72.07,,
2019-05-30 14:00:00,72.6,,,
2019-05-30 14:05:00,,,68.04,
2019-05-30 14:10:00,,,68.18,
2019-05-30 14:15:00,,,68.0,
2019-05-30 14:15:00,,72.07,,
2019-05-30 14:15:00,72.74,,,
2019-05-30 14:20:00,,,68.35,
2019-05-30 14:25:00,,,67.67,
2019-05-30 14:30:00,,,67.42,
2019-05-30 14:30:00,,72.14,,
2019-05-30 14:30:00,72.73,,,
2019-05-30 14:35:00,,,68.25,
2019-05-30 14:40:00,,,67.25,
2019-05-30 14:45:00,,,67.18,
2019-05-30 14:45:00,,72.39,,
2019-05-30 14:45:00,73.09,,,
2019-05-30 14:50:00,,,66.73,
2019-05-30 14:55:00,,,67.91,
2019-05-30 15:00:00,,,67.2,
2019-05-30 15:00:00,,72.36,,
2019-05-30 15:00:00,73.0,,,
2019-05-30 15:05:00,,,66.5,
2019-05-30 15:10:00,,,66.7,
2019-05-30 15:15:00,,,66.85,
2019-05-30 15:15:00,,72.56,,
2019-05-30 15:15:00,73.26,,,
2019-05-30 15:20:00,,,66.21,
2019-05-30 15:25:00,,,65.94,
2019-05-30 15:30:00,,,65.97,
2019-05-30 15:30:00,,72.56,,
2019-05-30 15:30:00,73.31,,,
